Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_31,360.40472,176.77496,-256.95566,-133.4662,14.967534
Subject_32,-326.24536,-58.257423,-57.72333,38.525978,-155.1287
Subject_33,-436.28885,-206.92857,-19.12411,130.14818,60.33257
Subject_34,245.118,-219.83948,-57.029007,69.000084,9.551158
Subject_35,146.84157,198.9569,13.184348,182.45508,95.675095
Subject_36,-35.21836,-93.992966,8.570012,75.37778,-112.795525
Subject_37,76.383156,183.73624,223.1102,-35.99493,86.68092
Subject_38,254.3746,109.45093,99.75587,-130.19962,6.338715
Subject_39,-213.99593,115.66069,-87.20507,40.487015,19.8705
Subject_40,-157.26483,-17.1277,125.13644,-15.945289,-119.60424
Subject_41,168.36261,95.58266,7.8518744,-143.8282,-83.715454
Subject_42,201.4075,-230.53853,11.870131,116.55731,-98.93641
Subject_43,-62.178383,-57.81453,-147.43326,35.956116,38.749485
Subject_44,285.004,55.327168,-31.123116,101.4231,-191.52368
Subject_45,-72.82202,102.139496,85.772285,-7.741179,-49.56391
Subject_46,108.49736,113.737076,89.35668,139.78008,-63.893906
Subject_47,-102.16936,111.72366,38.626183,17.619404,-73.19951
Subject_48,16.581608,-169.72751,79.98331,33.023308,103.75015
Subject_49,334.46295,-86.92053,72.47503,-44.65032,125.33249
Subject_50,-387.5543,56.425976,-114.027534,-13.370462,-10.362148
Subject_51,-191.51001,-67.2209,-103.1291,90.909294,-98.16221
Subject_52,-345.82126,-83.56472,-102.563835,-104.36409,10.433778
Subject_53,178.75339,61.56111,-38.27311,-17.110537,-105.859085
Subject_54,147.4275,54.50777,301.61664,-19.311941,65.507965
Subject_55,-116.36936,78.60876,18.829569,-92.45105,44.109287
Subject_56,69.298584,187.71498,-216.98167,-120.0424,112.61323
Subject_57,393.22427,128.58125,-10.838794,-97.74503,97.42789
Subject_58,192.37952,-94.468544,268.48712,-0.40670866,-40.29509
Subject_59,45.769737,100.956856,26.87197,-132.11052,24.925518
Subject_60,-322.1393,58.762695,145.82712,-19.388433,-100.40692
Subject_61,-305.05075,-146.208,92.040596,-52.086502,-63.46447
Subject_62,-118.024666,-238.19717,287.2973,45.6119,-46.67435
Subject_63,769.63153,-203.1805,23.385529,151.27736,174.66109
Subject_64,-2.9747634,-166.29335,-63.371944,190.02817,98.03958
Subject_65,-5.696878,-159.46811,-95.50835,74.997284,-182.0406
Subject_66,369.36996,-95.989944,-125.310036,4.07323,161.09213
Subject_67,-530.70605,27.749434,118.26141,-51.729115,17.207998
Subject_68,-487.0835,-31.45128,-88.78622,-132.99062,33.924244
Subject_69,224.423,14.412995,-100.46977,-76.31941,-18.67937
Subject_70,210.02133,-187.19453,-106.521515,118.05727,7.9854975
Subject_71,231.85435,-90.846176,-89.62158,-72.393654,188.20174
Subject_72,-129.19293,12.138346,30.836794,-99.34143,-22.76553
Subject_73,-39.414745,-121.38888,40.114594,108.844734,-58.035038
Subject_74,-160.5075,-0.16615158,-99.70386,-58.840775,-32.704704
Subject_75,129.81781,215.6441,196.05847,177.78864,-78.50855
Subject_76,283.22238,148.69136,153.31554,-80.35856,-105.02498
Subject_77,45.705795,112.30412,-85.30875,-144.5221,-32.56706
Subject_78,-559.59436,366.38425,-53.545612,518.033,166.49077
Subject_79,317.48215,-16.971256,-262.16028,112.137,-148.83687
Subject_80,52.28091,17.471281,29.429815,-138.00787,-136.19427
Subject_81,-461.77155,-164.10083,-3.349043,-115.88289,68.97316
Subject_82,-410.66055,-72.07456,3.8951745,-58.896683,-3.0807252
Subject_83,63.490807,132.26541,-71.03806,-48.819706,-31.94588
Subject_84,146.77278,-116.58811,-133.44547,-137.94693,-26.018871
Subject_85,-92.75548,153.9089,122.69831,-14.118602,92.77466
