Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_71,0.045107357,0.8050257,-0.011072073,-0.5198658,-0.009985919
Subject_72,0.055917267,-0.3535197,0.31097496,-0.083906114,0.4144614
Subject_73,-0.0073789274,-0.25416958,-0.26963392,0.41805664,0.91599274
Subject_74,-0.8664355,-0.5817839,-0.48267865,-0.6359783,0.20320714
Subject_75,-0.038344584,0.47533846,0.32396328,-0.12591493,1.5570072
Subject_76,0.06955806,0.8750689,-0.23788223,-0.8338702,-0.1773186
Subject_77,-0.005042808,0.13559169,0.1763303,-0.12309682,-0.18801895
Subject_78,-0.87518436,-1.8373199,0.14621656,-0.07465809,-0.26281863
Subject_79,-0.6430528,1.1140296,-0.12743217,-0.79144776,-0.21144721
Subject_80,-0.015536863,0.15878189,-0.05144852,0.100544676,-0.21511608
Subject_81,0.021420868,-1.666381,-0.09309238,0.28572494,0.42314354
Subject_82,-0.6841195,-1.5173523,0.055472814,-0.00930334,-0.39085984
Subject_83,0.06377758,0.24406628,-0.2169103,-0.27513272,0.8873675
Subject_84,0.00038575783,0.4083877,-0.36861178,0.30667132,0.85257185
Subject_85,-0.4525976,-0.3669016,0.2599216,0.24110319,0.35947472
