Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_61,0.021225663,-0.32215315,-0.032808185,-0.2168776,0.019463452
Subject_62,0.047770787,0.02056855,-0.3346706,-0.42943898,0.05454121
Subject_63,0.049399346,-0.08318628,0.10343596,0.010764822,0.012709425
Subject_64,-0.0012569836,-0.35853204,-0.002976618,0.07446271,0.012407977
Subject_65,0.027780075,0.0135658,-0.8913249,0.26094943,0.004817363
Subject_66,0.023176093,0.1750237,0.003760636,0.05995374,-0.019547235
Subject_67,-0.015963677,0.022466736,-0.34565607,-0.12882385,0.021667654
Subject_68,0.0017274426,0.002376549,-0.32966352,-0.026663372,-0.010554006
Subject_69,0.019311655,0.032611515,0.20041695,0.022003934,-0.02082726
Subject_70,0.021431098,-0.23470847,-0.17397623,0.18224819,0.001914868
Subject_71,0.02523885,0.12172279,0.10578404,-0.054963574,-0.01562455
Subject_72,0.007714802,0.039939143,-0.047984637,-0.072588585,-0.0031581277
Subject_73,0.0013095028,-0.2990136,-0.0006359548,0.010632572,0.01589633
Subject_74,-0.002658736,-0.011254713,0.05838305,0.049474772,-0.02375367
Subject_75,-0.046029538,-0.048262592,0.1008104,0.008812103,0.046931166
Subject_76,0.010476849,0.00085056317,0.2229405,-0.0677407,0.0054364526
Subject_77,0.005697644,0.24925537,-0.031810332,0.026929032,-0.022310967
Subject_78,-0.22736268,-0.0183097,1.0886903,0.2606268,0.021663949
Subject_79,-0.0090373,-0.112204775,0.17380178,0.4322817,-0.04518367
Subject_80,0.021036498,-0.030951288,0.06762387,-0.07492341,-0.0046538147
Subject_81,0.019221725,-0.02762066,-0.30956426,-0.17975366,0.002086223
Subject_82,0.00029040303,0.020425143,-0.3657261,-0.061956506,0.003135185
Subject_83,-0.004627259,0.0065605287,0.024222504,0.07730533,-0.008842379
Subject_84,0.038599413,0.058311492,0.07325959,0.0010308961,-0.03434032
Subject_85,-0.038413484,0.30815694,-0.0044262568,-0.044963636,0.01478965
