Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_74,-0.30083463,-0.7116467,-0.9793842,-0.7634732,-1.0159796
Subject_75,0.26646036,1.1796068,1.1070453,0.8571486,0.83632517
Subject_76,1.1355771,0.90990555,0.8278156,1.0943149,0.9089299
Subject_77,0.72313106,-0.84149724,-1.0554274,0.17572579,-0.47791907
Subject_78,-1.8166935,-0.9756533,1.1673899,1.1641693,-1.0844771
Subject_79,1.224528,1.0786895,-0.07313692,-1.1785487,-0.9163303
Subject_80,0.49942195,0.80222154,-1.0830894,1.0010414,0.6103721
Subject_81,-1.8132352,-0.5152312,-1.1392688,-0.7317369,-0.7492953
Subject_82,-1.4494112,-1.0095694,-1.0209992,0.8195044,-1.0782164
Subject_83,0.592636,-0.21829604,-0.20783064,0.77466816,-0.8257627
Subject_84,0.7420537,0.55526686,-0.99817175,-1.3448563,1.0534261
Subject_85,-0.21726643,-1.1440209,0.8778231,0.9379324,0.6647041
