Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_51,0.091862515,-0.09426488,-0.01649353,-0.005386991,-0.029293066
Subject_52,0.0024289018,-0.007826426,-0.064715885,-0.019147318,0.015754813
Subject_53,0.017483167,0.0044100154,-0.051538225,0.033782244,0.01373003
Subject_54,-0.18636683,0.032012634,0.13946347,0.0099564,0.034258474
Subject_55,-0.0604386,0.059067767,-0.026048016,0.013907722,-0.015357185
Subject_56,0.04514149,0.18657824,-0.12913713,0.0047315154,-0.049543936
Subject_57,-0.0142260725,0.14537916,-0.039613713,0.012905422,0.004708019
Subject_58,-0.14558247,-0.06654336,0.11109354,0.011539206,0.09140061
Subject_59,-0.056803893,0.083987474,-0.03926826,0.021350645,-0.00043789076
Subject_60,-0.10502533,-0.047195848,0.034427688,0.030628964,-0.022274878
Subject_61,-0.06607835,-0.11584664,0.029301498,-0.007546474,0.048986383
Subject_62,-0.10910172,-0.19070984,0.15057564,-0.021663679,0.099977635
Subject_63,0.08931529,-0.029367557,0.073073596,-0.046286322,0.105203725
Subject_64,0.1066544,-0.09939583,0.06074779,-0.04262523,-0.014591747
Subject_65,0.11366253,-0.19189109,-0.008488381,0.009365177,0.02857823
Subject_66,0.088319905,0.059742406,-0.02707508,-0.03501137,0.026617356
Subject_67,-0.10212409,-0.029824557,0.03933907,0.0015523485,-0.038382083
Subject_68,-0.028557166,0.002581946,-0.05668656,-0.01114367,-0.013034995
Subject_69,0.03285252,0.048101593,-0.07300125,0.008468246,0.03609123
Subject_70,0.12733336,-0.09063463,0.030915832,-0.03838711,0.033925317
Subject_71,0.01078913,0.095158584,-0.03224114,-0.04283479,0.05684439
Subject_72,-0.05299147,0.011171436,-0.024289088,0.011382265,0.015056579
Subject_73,0.031761717,-0.10489785,0.05470251,-0.014358879,0.010160564
Subject_74,0.022017559,0.0057559777,-0.06520771,0.0020456284,-0.0031998588
Subject_75,-0.03901241,-0.0044621485,0.12385135,0.043185864,-0.100424126
Subject_76,-0.10436274,0.055415753,-0.010017054,0.060218755,0.024566755
Subject_77,-0.022842666,0.09302479,-0.091222644,0.026043866,0.004533994
Subject_78,0.07719996,0.12614337,0.14425325,-0.019471468,-0.35010412
Subject_79,0.22094218,-0.03464892,-0.0921122,-0.00023687794,-0.011473668
Subject_80,-0.065333895,0.002178409,-0.0566313,0.03540173,0.059021797
Subject_81,-0.04871501,-0.06387907,-0.0010068027,-0.035640016,0.035799135
Subject_82,-0.0318648,-0.052478846,-0.008493815,-0.006872948,-0.012653306
Subject_83,0.0023286468,0.0654715,-0.052910235,0.028799253,-0.03256993
Subject_84,0.018220551,0.013367292,-0.10037075,-0.005925371,0.097048774
Subject_85,-0.095023766,0.09567337,0.057821937,0.0050396193,-0.056843366
